1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,run,cl
4.195667609778286171e-03,1.103000833431347881e-02,1.501918979673367953e-02,1.810860320382906563e-02,1.029166593170983100e-02,2.783419369325587884e-07,2.316674496423078503e-02,3.609835288301622286e-02,1.035961879936766910e-09,1.637408605325196137e-02,1.941809792998338939e-03,5.283405900962184439e-06,2.981273910447823638e-02,5.149514929600378099e-02,4.264825424298140932e-02,1.318620983447125750e-01,2.774607740326041471e-03,2.216614567869249625e-02,3.520390341443137283e-02,1.980727771351777772e-02,9.948009769291710908e-03,1.206767613987382720e-02,3.709881273698792392e-02,8.285400472672590361e-03,6.380025215737938037e-03,1.363897744487756018e-02,2.801455529760140534e-02,5.239001102929049906e-03,4.207383441237967647e-02,2.391209838949886230e-11,2.944497169479615151e-03,1.491611870584791649e-03,1.532180246057072287e-02,7.959078248771962738e-03,1.706971047098175889e-02,1.784408570717521680e-02,7.563287403370915797e-03,9.702885037346653183e-03,4.338530218830544127e-02,1.739662717022755559e-02,1.007135817855407331e-02,6.017870825101761037e-03,2.581157152299150270e-02,3.173473039084529889e-03,1.621000773142922775e-03,5.874136432897270402e-03,2.725680040037107080e-02,5.143412660501540104e-08,3.026630447564769306e-03,1.041675022475896731e-02,6.890303024077164273e-03,1.743900737705669707e-11,4.548383047950468633e-26,9.546205631338485278e-03,3.705690469952713229e-03,4.069514032651559005e-02,6.338408904039219589e-03,4.747200659628262633e-03,3.071643466882826427e-14,1.134096169367658625e-11,6.263987677199529973e-25,2.211513897827269495e-02,2.492009011030499321e-02,1.234513135658328077e-02,2.000000000000000000e+00,1.500000000000000000e+01
9.496878132480767939e-03,4.381736319747325803e-02,1.227443548998439875e-02,1.870765786288930074e-02,9.606934867153123108e-08,4.589791330696746690e-18,1.032838062803021970e-02,4.300374468909302222e-02,7.911091884708216155e-14,3.647184690008558466e-02,2.749657417209475097e-02,1.004890724187628738e-02,1.957972656939049871e-02,3.746067025699319208e-02,1.745123537603662789e-02,3.994752410263721631e-02,1.768590762981633174e-02,3.584773211324217973e-02,2.484470206582237856e-02,6.607452008479690678e-03,1.177692348662487225e-02,2.156450777475897237e-02,3.098208299859741416e-02,1.969940372092635061e-02,4.249723041835269666e-02,2.150118755902080681e-02,7.231982236924889402e-05,2.575454858956410104e-02,1.863304004171977696e-02,8.319080136142690401e-03,2.524143744051876581e-02,1.908758299743652798e-02,1.367220245277782198e-25,7.441824145163680596e-05,5.306882075787142009e-13,3.459862485810730193e-02,8.477458791510425126e-03,3.015723345169396205e-02,1.240278071980213150e-02,1.869916001524294866e-02,9.866265693119339366e-50,2.899823469940674553e-02,6.146009396587713211e-03,7.542593265576753688e-21,1.525591357448026833e-02,9.445929247411309329e-19,1.242236024856094127e-02,1.311447590748295626e-10,6.932014167279238435e-03,2.983843441496968757e-02,6.226242790673161380e-03,1.368240710686636358e-02,1.846809973861961510e-02,1.251048133699991967e-02,2.552718000408379321e-03,2.087520618284945118e-02,6.212308618719271716e-03,2.853311537759345776e-02,7.651213785108813489e-03,6.017310377612643951e-03,3.154394185020984272e-05,1.082535041432867995e-02,6.211180125715838954e-03,7.988349086531153407e-146,2.000000000000000000e+00,1.600000000000000000e+01
6.485209279829115530e-10,2.003445097515058148e-11,1.241519416537624834e-02,3.221979021758778622e-02,1.790949899909873164e-09,9.061073436102556153e-12,5.616971929352396087e-08,2.443137076904459970e-02,1.313220653276454776e-03,1.597969164629481353e-02,7.573802171641460459e-12,1.735970941497504399e-04,3.888897581233124318e-02,1.521084240207075944e-01,9.028404449780214058e-02,7.815552586442474359e-02,2.815708278494221187e-02,4.834214555962861731e-02,2.091713438758244920e-02,1.536089899596332414e-08,1.285756432431793059e-09,1.619206778027678255e-15,7.583189789915392720e-02,1.011670280451916984e-09,8.909701066090647183e-04,9.969136605841039015e-07,2.320965321718961721e-03,1.413217641112456775e-03,1.585553121189210365e-02,1.692403413290104424e-06,8.504454122187629141e-10,2.180990701960099887e-14,7.424777064355793724e-03,7.019690183310045399e-03,4.538213532335073762e-11,2.885452881293880389e-02,1.139140704616940213e-07,1.858934057484605299e-05,7.809668558075968936e-02,6.474796805697909108e-02,3.946729425174709191e-03,4.389301933731051876e-06,6.985344745508899507e-03,1.169302064014491246e-20,4.749261517145225353e-13,6.346605775473130730e-11,1.665173961395756408e-02,1.274741609974328137e-16,2.979648858039163350e-02,1.014250556110665209e-10,2.606829698568028547e-10,6.881790003870552366e-08,1.439518701969660442e-03,2.063394762241666652e-02,2.104170401166971442e-12,7.585497212871233907e-02,2.143003301493096947e-09,3.485778597463460229e-15,5.002244904001999831e-07,1.007014685092285722e-03,1.081914800984180288e-15,5.460521564382363114e-13,8.944657935827092857e-03,8.870726521183855406e-03,2.000000000000000000e+00,1.700000000000000000e+01
1.941528118481758783e-02,1.671675633461566792e-15,8.629297172898476101e-03,8.052944379712112608e-30,4.013179705924816336e-06,1.955461206780455957e-02,9.621943311622506434e-03,3.471803044846780151e-02,1.534676869278320428e-02,8.975362082999044019e-03,1.736990839426649256e-29,5.788977256222004211e-08,3.801484748056255941e-02,3.430165323632367730e-02,5.830429997954728056e-166,2.367347590569186810e-02,1.859489619892293333e-02,1.743187931811308530e-02,1.043124574451973069e-01,2.151707018547242140e-02,1.171518670158077681e-02,2.794450962228691923e-02,1.372179634276315605e-02,4.794756461800556840e-02,9.364535953093265988e-03,2.695173192986884125e-02,6.551604234422972461e-02,2.261801809250554157e-02,3.499972616379571182e-88,2.502711942055249108e-19,6.058890050493283860e-06,9.302680066062329889e-03,8.083880649425290211e-67,1.716984608884891336e-02,2.985136510006628829e-141,8.901257606812750314e-03,1.022483600688777611e-02,1.209053865915091161e-15,1.051975716687842885e-02,2.121457612727017591e-02,2.882350350753070119e-30,3.672278011356364807e-02,4.769010843226904883e-02,5.468922998434772725e-02,2.677865632814976568e-02,1.113916502080666664e-02,8.697561912390450872e-03,1.616427901016494258e-08,5.331990806734114627e-36,3.458482045743391601e-26,1.676802375372974524e-02,1.765309842848263033e-02,3.360651635061869934e-03,7.916724275023821973e-58,1.315966906364447691e-48,2.939569457293661329e-04,2.147941093889477325e-55,5.257712338730021595e-05,5.490991443395392759e-52,7.332670753926784331e-24,8.738077347100249928e-03,2.062093086649733481e-02,3.478251388997340848e-02,3.478260869592868926e-02,2.000000000000000000e+00,1.800000000000000000e+01
2.584221664946951495e-03,4.350964261610253993e-03,8.726163303092730056e-03,2.861566498440072659e-02,7.168196199100014826e-10,8.835238503833308616e-06,4.202726812469211731e-02,2.511809459473831468e-02,3.940746089789303637e-16,1.310394076255869122e-02,5.075824611644687777e-09,2.435065560963773496e-02,6.385712363761168742e-02,5.000351533719679664e-02,4.813528080878178017e-02,9.464224705781078273e-02,6.213617094159984691e-14,5.777152221431371137e-02,6.321020842165510356e-02,4.018485854990007204e-03,4.692374267251352407e-16,4.492076033957311367e-04,5.240471437394311760e-02,1.283182108253556409e-03,3.122183017757666594e-03,1.642183029551741794e-02,6.561698540866027669e-03,2.915203740513578820e-02,5.825356496039327953e-02,3.237062663224502413e-03,1.349765907345803502e-07,8.045886420482836191e-31,2.704884260981155891e-02,4.121511010960798686e-03,8.609147659741337236e-03,2.459776638269280807e-02,1.053264335506130453e-02,6.403339714234609903e-03,4.982478276306158416e-02,4.628616457810952323e-02,1.062001706386763848e-20,2.853850211994564921e-03,1.033349296605493017e-02,3.574326531820770213e-03,2.119966697184085121e-07,1.447856383615349214e-18,2.615620779961781023e-02,5.658716682456230497e-10,2.886158945232807928e-04,1.423402156843389665e-02,1.218627303837241665e-47,3.697877411056754195e-03,1.120442091172075396e-17,3.135055809336500035e-03,4.494027699976894551e-11,1.742138911588307290e-02,1.153215274228743849e-03,1.593701316283273002e-26,7.565849523273911047e-21,2.273169614263093746e-03,1.047432782236878968e-02,3.507468620085556384e-03,1.177475600075411286e-02,1.028800106409681961e-02,2.000000000000000000e+00,1.900000000000000000e+01
2.611177322909441489e-02,2.319945325881419412e-02,7.273086903599581068e-05,2.825394038736514166e-03,2.084317439666355734e-09,1.306268448248270111e-02,6.509154344896755755e-03,3.182122922270378546e-02,2.877766335577972446e-03,1.260184307043215463e-02,1.308601676204083214e-02,6.791675616703644587e-04,2.645346672024985468e-02,1.352548472132463278e-02,3.047450528435503847e-02,2.315700296238745390e-02,1.581030787273831478e-02,1.280179345522759402e-02,3.473222255369368128e-02,9.038152123525143924e-03,8.735950325197987601e-03,7.948119492249341625e-08,4.517572164987094380e-02,1.089275020350763748e-02,7.042192704014148731e-06,1.814417193214718990e-02,5.789674984568138685e-03,1.722324236279560924e-02,1.133574127306280661e-02,1.701111807675334195e-02,2.045529403621127185e-15,2.504922110816827294e-02,2.294249436511976159e-02,1.982417298500033925e-03,1.467857980039414205e-26,1.267338369572218286e-02,1.472318684356710254e-02,2.025149565577950427e-04,1.136764719728646303e-02,1.314497886597313508e-02,6.619758713414500327e-04,1.102579333468272325e-02,3.290566180697822307e-02,4.442853683726752378e-02,8.906496297506676256e-07,1.088434890568342264e-02,5.363600126021433358e-03,2.947156465169261177e-02,1.445115418260770231e-02,2.066316306000649805e-02,1.953897457338080526e-02,2.379695355502403284e-02,2.939477552131876479e-03,1.662099517839040613e-02,2.372935289339724377e-02,3.252933104018500970e-02,3.593458723122516102e-02,1.711790466288527768e-02,8.208035031584830915e-03,8.232450492390852581e-03,3.334786829425539362e-02,3.913093442243652242e-02,3.377495788079704075e-02,3.493184252434124152e-209,2.000000000000000000e+00,2.000000000000000000e+01
1.027746378836005305e-17,1.855282314699411043e-14,1.627475752212853840e-05,9.617623286302491581e-02,8.136384213953932623e-21,3.048545240499728114e-10,1.170000472229508487e-04,4.944650206745601628e-02,1.092298448600031854e-10,1.151249071805519764e-06,5.226697059922620239e-10,1.288635589434903716e-04,7.496012589858394581e-02,1.032749886643686138e-01,8.976784550093420967e-02,7.945321743171747386e-02,1.815557991676035668e-02,2.417926449733515115e-02,2.263885310001630471e-02,2.838252604189512533e-03,2.587244019458948691e-02,3.743332246776606742e-10,1.288399409607999917e-02,2.594239331997154514e-03,8.982277358725134682e-15,9.456232428306328083e-04,1.246223026430747253e-08,4.378795227818681191e-02,1.514959641049618520e-02,4.342069357347035136e-10,1.273498459642124146e-15,3.957147474384645896e-13,4.234627790644071577e-02,5.889215937291810733e-03,8.875377928978269422e-17,2.006542066267601870e-02,1.776669137441374290e-06,2.099887589936605385e-09,2.178297554257837415e-02,6.699870376556080198e-02,2.015576280343139856e-10,1.168700200642977483e-07,7.129116217842189178e-03,4.010601802431019045e-16,5.721655559235838577e-07,3.543739317142614500e-19,2.982141082284923972e-02,1.098887850640183277e-19,1.544358529597491224e-02,1.892523303016369149e-06,5.223287405795462126e-14,1.295107970696559793e-02,9.740656304077847852e-08,3.509259713600049527e-03,2.244157475397977432e-11,1.016924472817443831e-01,1.120768663704299473e-22,1.660812892653158648e-03,1.012270786427207469e-12,1.570496664117077956e-03,5.541701305197276811e-13,4.445965305940343879e-03,2.300762404403734491e-03,8.864842277840499226e-101,2.000000000000000000e+00,2.100000000000000000e+01
1.473358027918641754e-05,4.501960700461167530e-02,2.354174896921468196e-02,3.342394592655213020e-02,2.292318480734266070e-02,7.282910624101288088e-03,2.569255384353444794e-03,2.214938836704801947e-02,3.695032707186016868e-02,1.780705307547896660e-02,1.058635134878938176e-07,2.172060934829557824e-02,2.152379748083877581e-02,5.564136881174427604e-03,3.323142711534327748e-02,2.367940966304519015e-02,2.883503337924680657e-08,2.743054401864433722e-02,1.271362152732578507e-02,8.858427604184572479e-03,5.999043939409831085e-03,3.738748518097002004e-03,4.534761619712951441e-02,1.190069665161453544e-02,4.421576792511783260e-02,3.401897519895056426e-02,9.657305095436306136e-03,1.879663987217663084e-08,3.188390270912369595e-02,2.514704319964124885e-02,2.854980158647533279e-08,3.207911821875644026e-02,2.674943188900292743e-02,1.274478893811525191e-15,1.632911481724316771e-02,2.847555795395569772e-02,1.394427149461182486e-02,1.811443473512729715e-03,4.545509454999179487e-03,2.057189969439442156e-02,4.463209367422722062e-19,2.663307545012289293e-02,1.307368174979901300e-02,4.458189679141594253e-02,4.439277156291322052e-03,1.076103200116320345e-02,1.868970699511968842e-02,5.683773120510550959e-18,5.011990744744196889e-03,6.676844382443428193e-04,4.300374732724387278e-03,1.758441339842547677e-02,2.652891340669492198e-02,5.215129076152943098e-03,1.582933413063077595e-10,1.303036469340900297e-02,2.028431396163071180e-04,1.950948010292833518e-02,8.732350699639675243e-13,5.293660485466715818e-03,1.115346904446077973e-02,3.755826512676487070e-03,9.449428666964606108e-03,3.729799432873219522e-02,2.000000000000000000e+00,2.200000000000000000e+01
6.749557751055320362e-04,6.483105451194146572e-03,9.114940192551084647e-03,2.442717187440544141e-02,7.770068753146156898e-10,4.302452118322564432e-03,1.776395180588560829e-02,1.352017892861779973e-02,1.697947205426528564e-02,1.161706612784648741e-02,1.132001686473479637e-02,1.195904603301673478e-04,3.412272633643727987e-02,5.646940843785686059e-02,1.547810881755680955e-02,5.364205394646868325e-02,1.230578436417172766e-02,1.955581750250558887e-02,2.269968501685844936e-02,1.949105213535753664e-11,1.072463111105782796e-02,4.989162414824973744e-04,4.183499408539646802e-02,9.248510051153042023e-05,2.480339459768073955e-14,4.659169597708427354e-03,2.903120179946287044e-02,3.633924406658790851e-02,3.404254700176933407e-02,1.310284518304311897e-02,1.529768423676351958e-03,9.950943899818423186e-03,2.148269796574222082e-02,3.206267125195561007e-03,1.617749007586961885e-02,1.496024257076947889e-02,2.025254303121608312e-03,1.600331590539356627e-02,3.797196565938593116e-02,4.367392034180628962e-02,7.413239905195025564e-07,2.016280131485637811e-02,7.849040709058717827e-03,4.905626355062482624e-03,2.346256392633586790e-03,6.857965264702187841e-03,2.390047834449668049e-02,7.205995145571705674e-15,1.515256207880602730e-02,1.163618968702866130e-02,8.404067190481302047e-03,8.171354731781214215e-03,1.242013099484039207e-02,1.134118143942243993e-02,1.454001507168923603e-02,2.265053179240804002e-02,4.970249399193294236e-14,1.146201267691659628e-02,1.415277241235000406e-02,7.200901029172787453e-03,7.628717363344192544e-03,4.642218671256606588e-02,1.870282949359821853e-02,5.618725029130115789e-02,2.000000000000000000e+00,2.300000000000000000e+01
1.493212817687105190e-02,7.996465866294282313e-03,2.114566963882618875e-02,3.831714948417966945e-03,9.323612329377490521e-06,7.911803732408882059e-06,1.586785715608287489e-02,7.462686325962045175e-03,9.372105652663855618e-03,1.634954580888887954e-02,7.589804808504622101e-03,2.839123631507045609e-02,6.327306159885956460e-03,2.839134798880062899e-02,7.038429644796283767e-03,3.720874288486385878e-02,6.948869406926189672e-03,2.958853078961213093e-02,3.710589735265037992e-02,2.326671868819839631e-02,1.472449498541092763e-02,2.535651995735120970e-02,1.477725418051071757e-02,7.148978466981653276e-03,1.228057613623122324e-10,2.939507812966277861e-02,4.491490259055676282e-02,2.249523530666464738e-02,2.385596614682454486e-02,1.123481325455643297e-02,1.022549458478733478e-02,6.662156655661201595e-17,2.240429518649386664e-02,3.006044557346028434e-02,2.239844761437469189e-02,5.250145768736863734e-25,1.113690728191079650e-02,1.510990664259552994e-02,2.034033478366039510e-02,2.989677014963507823e-02,6.609624819991666598e-32,3.740190653372232627e-03,7.446451919481908779e-03,4.732396515329677546e-05,3.371262180109110135e-02,3.731222231689969478e-03,3.731343283582089481e-03,1.941730431892122952e-02,2.096141589871704236e-02,5.002477261487055932e-02,9.555303120788587023e-134,5.439738185111332898e-03,1.161959148220647990e-02,2.238537065474666132e-02,7.301278769897371138e-03,3.731358180975322993e-03,1.198586847016668011e-02,3.748454669049246148e-03,2.159790982988605071e-02,1.100215491328109148e-02,1.111259675287067095e-02,7.914254987197885671e-02,3.812343545329483982e-03,4.940656458412465442e-324,2.000000000000000000e+00,2.400000000000000000e+01
2.125484146943936313e-12,2.818594657624697725e-08,7.084272471062083138e-07,8.370769706876075855e-02,7.881102471425103021e-15,3.118855545482556592e-17,9.641781168251453661e-04,6.987438473404122830e-02,8.549864693262558950e-12,1.659386792245389463e-07,1.742073987402879269e-09,3.329181773944175915e-02,1.402483951034923382e-08,3.485984886561487028e-02,7.010205987263272431e-02,5.108586107285770922e-02,3.997657576381065679e-05,1.900354310247467926e-02,2.366762081222460387e-02,1.166049702868439766e-07,2.202196581908606038e-02,2.616920571466072948e-08,2.711889796343983083e-02,2.406510191359995635e-12,3.268823972431476182e-03,3.308929323593836572e-04,1.398634170684004592e-02,6.370659624864684345e-02,3.935994142008825830e-02,4.037234660354791117e-05,1.281684183736440869e-10,1.679976688303582522e-12,4.968278653712783488e-02,3.754053061639449910e-08,2.838464863409000463e-02,2.610163154080604245e-02,1.275120082831834408e-13,5.486497728667782264e-02,1.417511702802017048e-02,6.393720132100741416e-02,1.855562084161357665e-05,4.590561385630165768e-03,5.654844948920565405e-03,2.546274909242949922e-10,8.510553224640957805e-08,1.152106865015814323e-02,4.462032869955582376e-02,3.821240679350276160e-09,4.618193965692354679e-03,2.573396394905437187e-02,3.303439260180107695e-02,9.548318711191617251e-08,2.054140607764865855e-07,1.504399187260801714e-03,7.230783665029990980e-12,2.909171382894903263e-02,1.815203491742958244e-04,1.307012846609639691e-13,1.419167130877574444e-03,1.077886800245337305e-02,5.030641810194516549e-20,2.656602993673143922e-07,7.100208970787442835e-03,2.655327546811336176e-02,2.000000000000000000e+00,2.500000000000000000e+01
4.791162524002520298e-24,5.759824709892565064e-03,2.355098684262135755e-02,1.169149884687812058e-01,1.406021111811888281e-40,1.119644655859975648e-07,1.690065782930452384e-02,4.367718056412244615e-02,4.799941055921966251e-21,4.306973549790725198e-32,1.821971912453043418e-11,1.084228079347465401e-05,5.817408301048721149e-03,1.570941002494461951e-125,1.714418690763819531e-01,1.245245403707730403e-01,1.229405679666613523e-02,1.582142476351394017e-02,1.851652864945747151e-169,5.730621313260171331e-12,2.238192673444698577e-02,1.317838017778191892e-03,2.879623327774401623e-02,5.140793004276072824e-03,1.801615567968134837e-02,7.280048217090229375e-03,9.939090752061777254e-06,2.427310151272110347e-02,9.792958642814753728e-03,1.845993693780140416e-04,8.343327731331672796e-19,9.762334216536933465e-03,2.455319181724657102e-02,1.962401210261541194e-127,4.934775602244254218e-03,2.427659122125945187e-02,1.471091921229744435e-49,2.983667748368770689e-02,7.656303339675049613e-02,1.454316787408080347e-02,4.555112171617503244e-03,1.171941287127023675e-02,1.290156092839007604e-02,1.527809447835002136e-03,2.828281790705261718e-15,7.933923466710806130e-03,3.270451310567272708e-18,7.542871821449132132e-37,1.446213161713118429e-02,3.414178065576144692e-03,4.299519501482800221e-32,8.350039822392309880e-53,4.682346414486868863e-03,2.443031819258359772e-20,1.767400232396234422e-02,6.045576918141853939e-02,6.400249990623633307e-30,2.607872585503539810e-51,2.699274744297758580e-18,3.976649458915183015e-86,1.249333941637801380e-39,5.148686439667632498e-33,4.830917874422174969e-03,1.746557848637211169e-02,2.000000000000000000e+00,2.600000000000000000e+01
1.235656476562761242e-06,6.024171419990610580e-06,1.569696614897062026e-02,1.097803863664319063e-01,1.361687612919943770e-10,1.540556829470250060e-10,1.111382127817399158e-07,4.935490349098794333e-02,1.461307079476521258e-05,2.729583522168142918e-09,8.770206779257456802e-05,2.967113357959921816e-02,4.518066622092025558e-02,2.711699953530254809e-02,4.820917001200043100e-02,1.053317475092153122e-01,1.371026600455492255e-04,5.674112146045916932e-02,3.955213594683531543e-03,9.964210954779428517e-03,3.252734193706424345e-03,2.323664164188778680e-12,4.287383564439175426e-02,2.334155826738109897e-10,4.518701477364254655e-07,2.089596935854302201e-02,3.340597407604992131e-04,1.742102724763995927e-02,5.074319000186669482e-02,4.827464604299906284e-06,3.149966896061931527e-10,5.500611349002699880e-09,4.893045226449636159e-02,8.224275121191273498e-09,8.918450799185226969e-04,5.351027916234034343e-02,5.854218527860169341e-06,2.128093684328719037e-02,4.074039863518061529e-03,1.765573787103696946e-02,1.063960051879678367e-03,1.289447729462612013e-13,2.698382930071593130e-03,8.856833689027810911e-09,1.105288994279590432e-07,6.380193322843378733e-08,1.373647030327975957e-02,3.733471035086105176e-11,2.689677727494456383e-02,3.364648048162755672e-02,1.089079475668429761e-05,3.713621407941374020e-02,1.439713837610488798e-04,9.372777847074782072e-06,6.232002490329442598e-06,4.424376258488080943e-02,1.482150883092405825e-05,1.299690214363277002e-02,9.586212996853616189e-05,1.919861947129345922e-02,1.887242189676839675e-12,9.763858148472503811e-06,5.036782072666959320e-03,1.992998516518009258e-02,2.000000000000000000e+00,2.700000000000000000e+01
1.601631256232296171e-08,3.254851624569200761e-07,2.267010304391741879e-02,4.751589567289270927e-02,8.116086915829654955e-03,7.769660182206485424e-03,1.918811040109523816e-02,7.094184205150533273e-02,6.184191657974093953e-03,6.398237819142019167e-03,8.412464918280992872e-10,1.880005928478410823e-03,9.329362952184709623e-02,4.094998760561077006e-02,5.359871456083298291e-02,1.498911957913520165e-01,1.457916113856104479e-02,1.427741817274148957e-02,9.042982140481286082e-03,1.500616334256642433e-02,1.077709848214460607e-02,1.739952067192344733e-05,3.775404421965860430e-02,3.699545967086393002e-03,2.133717893115819224e-05,4.780535156440644980e-03,1.047995418902509211e-02,6.197675184715867314e-03,3.541431119945245842e-02,1.680612060929681333e-04,2.241940111646833748e-06,2.763584380745710838e-16,4.589736253781445674e-02,2.383226632870184651e-03,2.019819314866793183e-03,1.942038483574162408e-02,1.516801614186931709e-07,2.209850876971919148e-04,4.916072146693597350e-02,3.209114260744623526e-02,1.728891413794199521e-11,1.484631533006526387e-02,1.973260500132947848e-02,1.595009626245824228e-08,1.707384149708990867e-13,5.593817824621726755e-31,1.893913127639519633e-02,2.427609658571719473e-12,8.253404670526999151e-03,6.112801593084737093e-04,2.350987999819711960e-03,4.301811880469810778e-03,3.310133775115583248e-06,4.233360492027282755e-07,5.931368105321119244e-03,3.414263561553787518e-02,2.939799843983682657e-05,2.628486495941585170e-36,4.901195390357887346e-15,1.128456652649682761e-11,6.687216859932513343e-15,7.004114754653011093e-06,1.786572808167658302e-02,3.117485361762947771e-02,2.000000000000000000e+00,2.800000000000000000e+01
7.296314279880629693e-14,3.507411239674960651e-10,4.361565895612430979e-03,5.225877299098637824e-02,1.894891278276826109e-10,2.713398675682365210e-11,6.443174812398533338e-06,7.710759660148422401e-02,1.241164811876407216e-06,7.854404568002983783e-03,1.411753414644577695e-07,9.333409489484947863e-02,4.688634232841629862e-02,2.274866910212952967e-02,4.710361031696679718e-02,5.538673527995192220e-02,9.530811561452223399e-03,1.088810093771172549e-01,3.778079449028801801e-02,7.164801740540944657e-12,1.978772562372788735e-06,1.001708593547641019e-07,3.578650278041387717e-02,7.046580588590962077e-06,9.109899854954057694e-14,2.183272203304327065e-06,3.782134533478354738e-02,8.366568077488525194e-06,9.876511361570630351e-03,4.365742483447898976e-16,3.847119329015831683e-07,8.529862838497116880e-05,3.286093108073703806e-02,6.504243410364320047e-22,4.321137938855046845e-10,9.732621023914292402e-02,2.151764198548909639e-12,3.226124901323738718e-09,1.700453388680963209e-07,8.393670900507933796e-02,4.865210116583971386e-24,3.691745303135093734e-05,2.936193537957393004e-02,2.812744494446517440e-10,4.294390296991775602e-07,9.545266820230358139e-05,1.838091845402582361e-33,3.564695810739977633e-10,1.251715253051522694e-03,3.394837220310499071e-15,3.546455682350622935e-17,5.335265442215640697e-08,1.068637015242604633e-02,8.806819014550115755e-15,2.646022527600459198e-14,3.958436772074529902e-02,1.611489813554767975e-02,2.618739085520874095e-08,1.636361559146035178e-14,3.539159117669776061e-02,6.917563183395071609e-18,1.435502866300938752e-15,6.520266734865992099e-03,4.640419155561631749e-75,2.000000000000000000e+00,2.900000000000000000e+01
5.861673475693576971e-18,1.727174843197276144e-65,2.349210772655052973e-02,8.301125439802374550e-02,3.914356867989257411e-40,2.747273748978193864e-03,3.919883189954375020e-03,6.719487724197766021e-02,7.906251665923475092e-12,2.031111842789043940e-32,2.759076749955217782e-03,5.008571344765332459e-03,8.374798949318655594e-02,4.347820645874993228e-02,8.617252822150586744e-02,1.197124937177262566e-01,6.049835124405476307e-03,8.266695638733287388e-02,1.778655720033379961e-02,2.284353991156577484e-08,1.535647932563158433e-03,3.375925621587152949e-03,4.149468180220344804e-02,1.732691334383909062e-06,1.635699981971637227e-66,6.924550354045494884e-15,3.373797674671258524e-03,4.899019579424777893e-02,2.767047202092342423e-02,1.976277241442618311e-03,4.556759898090128288e-17,1.976122729265393594e-03,3.956351409897767429e-02,1.978797909263236340e-03,9.262075179053560441e-32,9.964012911695801708e-03,2.297680527736538147e-23,3.418452282633974497e-88,3.229424725692792847e-02,4.978335617984624289e-02,1.339281048733595176e-04,1.464083529808614453e-06,1.093258419411698851e-02,1.935869488977643967e-03,2.444436472113111110e-03,2.717852517141115003e-48,2.753156682238875122e-02,9.070122762529761724e-49,3.980320852956787030e-31,3.304741805120497658e-54,1.893857900795975447e-03,1.907876581016039250e-55,4.605922918739069605e-48,1.976284673220629878e-03,2.964681856521961321e-49,3.557312252965908611e-02,1.427041380582458915e-69,9.625541712084520507e-75,1.587159950431633177e-04,5.441084535708500657e-08,2.476371755480181874e-79,1.455144408380668931e-57,3.952569169960474041e-03,2.173913043462718728e-02,2.000000000000000000e+00,3.000000000000000000e+01
